id,date,surface_time,dive_time,haul_time,n_dives,av_depth,max_depth,sd_depth,av_duration,sd_duration,max_duration
hp6-755-19,2019-08-07T18:00:00Z,18.9,81.1,0,105,56,125,NA,168,0,276
hp6-755-19,2019-08-08T00:00:00Z,39.4,60.6,0,81,38,76,NA,160,60,324
hp6-755-19,2019-08-08T06:00:00Z,16.6,83.4,0,89,48,180,NA,200,0,340
hp6-755-19,2019-08-08T12:00:00Z,19.7,80.3,0,93,56,215,NA,184,0,452
hp6-755-19,2019-08-08T18:00:00Z,17.4,82.6,0,77,82,165,NA,224,0,308
hp6-755-19,2019-08-09T00:00:00Z,40.2,59.8,0,77,42,90,NA,168,60,308
hp6-755-19,2019-08-09T06:00:00Z,18.2,81.8,0,89,42,125,NA,200,0,324
hp6-755-19,2019-08-09T12:00:00Z,17.4,82.6,0,93,46,96,NA,184,0,292
hp6-755-19,2019-08-09T18:00:00Z,20.5,79.5,0,125,36,125,NA,136,0,276
hp6-755-19,2019-08-10T00:00:00Z,34.7,65.3,0,81,38,74,NA,168,60,340
hp6-755-19,2019-08-10T06:00:00Z,15.8,84.2,0,89,42,150,NA,200,0,404
hp6-755-19,2019-08-10T12:00:00Z,18.2,81.8,0,93,52,235,NA,184,0,420
hp6-755-19,2019-08-10T18:00:00Z,21.3,78.7,0,109,36,60,NA,152,0,208
hp6-755-19,2019-08-11T00:00:00Z,36.3,63.7,0,97,28,94,NA,144,60,388
hp6-755-19,2019-08-11T06:00:00Z,22.1,77.9,0,121,26,84,NA,136,0,208
hp6-755-19,2019-08-11T12:00:00Z,22.9,77.1,0,105,44,76,NA,160,0,216
hp6-755-19,2019-08-11T18:00:00Z,20.5,79.5,0,85,76,110,NA,200,0,260
hp6-755-19,2019-08-12T00:00:00Z,36.3,63.7,0,121,24,98,NA,112,60,340
hp6-755-19,2019-08-12T06:00:00Z,16.6,83.4,0,81,54,120,NA,216,60,436
hp6-755-19,2019-08-12T12:00:00Z,19.7,80.3,0,101,48,145,NA,168,0,240
hp6-755-19,2019-08-12T18:00:00Z,18.9,81.1,0,85,70,235,NA,200,60,548
hp6-755-19,2019-08-13T00:00:00Z,26.8,73.2,0,93,34,98,NA,160,60,452
hp6-755-19,2019-08-13T06:00:00Z,17.4,82.6,0,101,36,105,NA,176,0,404
hp6-755-19,2019-08-13T12:00:00Z,19.7,80.3,0,101,50,150,NA,168,0,292
hp6-755-19,2019-08-13T18:00:00Z,19.7,80.3,0,81,86,160,NA,208,0,324
hp6-755-19,2019-08-14T00:00:00Z,29.2,70.8,0,117,28,84,NA,128,60,356
hp6-755-19,2019-08-14T06:00:00Z,18.9,81.1,0,93,42,120,NA,184,0,340
hp6-755-19,2019-08-14T12:00:00Z,19.7,80.3,0,93,58,150,NA,184,0,276
hp6-755-19,2019-08-14T18:00:00Z,18.9,81.1,0,81,86,135,NA,208,0,276
hp6-755-19,2019-08-15T00:00:00Z,52.9,40.9,6.2,65,24,68,NA,128,60,308
hp6-755-19,2019-08-15T06:00:00Z,19.7,80.3,0,81,52,150,NA,216,0,420
hp6-755-19,2019-08-15T12:00:00Z,18.9,81.1,0,81,70,170,NA,208,0,372
hp6-755-19,2019-08-15T18:00:00Z,18.9,81.1,0,89,56,170,NA,192,0,324
hp6-755-19,2019-08-16T00:00:00Z,39.4,60.6,0,101,28,84,NA,128,60,420
hp6-755-19,2019-08-16T06:00:00Z,18.2,81.8,0,97,36,160,NA,176,60,436
hp6-755-19,2019-08-16T12:00:00Z,20.5,79.5,0,101,50,160,NA,168,0,340
hp6-755-19,2019-08-16T18:00:00Z,22.1,77.9,0,105,48,250,NA,160,0,420
hp6-755-19,2019-08-17T00:00:00Z,60.7,39.3,0,97,18,68,NA,80,60,356
hp6-755-19,2019-08-17T06:00:00Z,22.1,77.9,0,105,38,125,NA,152,60,308
hp6-755-19,2019-08-17T12:00:00Z,20.5,79.5,0,109,38,150,NA,152,0,248
hp6-755-19,2019-08-17T18:00:00Z,19.7,80.3,0,93,54,120,NA,176,0,232
hp6-755-19,2019-08-18T00:00:00Z,39.4,60.6,0,121,22,72,NA,104,60,324
hp6-755-19,2019-08-18T06:00:00Z,19.7,80.3,0,109,36,125,NA,152,60,356
hp6-755-19,2019-08-18T12:00:00Z,18.2,81.8,0,89,62,225,NA,192,0,372
hp6-755-19,2019-08-18T18:00:00Z,22.1,77.9,0,101,60,130,NA,160,0,276
hp6-755-19,2019-08-19T00:00:00Z,59.9,40.1,0,113,18,78,NA,72,60,372
hp6-755-19,2019-08-19T06:00:00Z,19.7,80.3,0,113,30,105,NA,152,60,420
hp6-755-19,2019-08-19T12:00:00Z,22.9,77.1,0,117,46,155,NA,136,0,260
hp6-755-19,2019-08-19T18:00:00Z,22.9,77.1,0,141,48,170,NA,120,60,340
hp6-755-19,2019-08-20T00:00:00Z,51.2,48.8,0,129,18,58,NA,80,60,324
hp6-755-19,2019-08-20T06:00:00Z,25.2,74.8,0,89,42,84,NA,184,0,340
hp6-755-19,2019-08-20T12:00:00Z,22.1,77.9,0,105,50,84,NA,160,0,240
hp6-755-19,2019-08-20T18:00:00Z,22.1,77.9,0,85,74,230,NA,192,0,372
hp6-755-19,2019-08-21T00:00:00Z,74.1,25.9,0,62,20,62,NA,88,60,372
hp6-755-19,2019-08-21T06:00:00Z,19.7,80.3,0,85,56,135,NA,208,60,452
hp6-755-19,2019-08-21T12:00:00Z,24.5,75.5,0,109,56,130,NA,144,0,200
hp6-755-19,2019-08-21T18:00:00Z,22.9,77.1,0,97,58,105,NA,168,0,240
hp6-755-19,2019-08-22T00:00:00Z,70.9,29.1,0,48,32,140,NA,128,60,404
hp6-755-19,2019-08-22T06:00:00Z,26.8,73.2,0,89,44,140,NA,176,0,372
hp6-755-19,2019-08-22T12:00:00Z,41,59,0,77,64,105,NA,168,0,248
hp6-755-19,2019-08-22T18:00:00Z,22.9,77.1,0,93,70,115,NA,176,0,260
hp6-755-19,2019-08-23T00:00:00Z,45.7,54.3,0,69,32,94,NA,168,60,388
hp6-755-19,2019-08-23T06:00:00Z,18.9,81.1,0,85,54,195,NA,208,0,420
hp6-755-19,2019-08-23T12:00:00Z,22.1,77.9,0,101,56,175,NA,160,0,276
hp6-755-19,2019-08-23T18:00:00Z,20.5,79.5,0,60,48,130,NA,168,0,276
hp6-755-19,2019-08-24T00:00:00Z,39.4,60.6,0,113,22,64,NA,112,60,356
hp6-755-19,2019-08-24T06:00:00Z,21.3,78.7,0,97,36,70,NA,176,0,340
hp6-755-19,2019-08-24T12:00:00Z,18.9,81.1,0,85,64,180,NA,200,0,292
hp6-755-19,2019-08-24T18:00:00Z,18.9,81.1,0,97,44,80,NA,176,0,224
hp6-755-19,2019-08-25T00:00:00Z,40.2,59.8,0,77,28,60,NA,168,60,292
hp6-755-19,2019-08-25T06:00:00Z,21.3,78.7,0,85,44,96,NA,200,0,292
hp6-755-19,2019-08-25T12:00:00Z,18.9,81.1,0,85,56,170,NA,200,0,340
hp6-755-19,2019-08-25T18:00:00Z,18.2,81.8,0,73,88,180,NA,240,0,324
hp6-755-19,2019-08-26T00:00:00Z,33.9,66.1,0,69,36,170,NA,200,60,484
hp6-755-19,2019-08-26T06:00:00Z,26,74,0,85,44,88,NA,192,0,356
hp6-755-19,2019-08-26T12:00:00Z,22.1,77.9,0,85,48,90,NA,192,0,248
hp6-755-19,2019-08-26T18:00:00Z,20.5,79.5,0,97,40,88,NA,176,0,216
hp6-755-19,2019-08-27T00:00:00Z,37.1,62.9,0,73,30,88,NA,176,60,452
hp6-755-19,2019-08-27T06:00:00Z,16.6,83.4,0,81,50,175,NA,224,60,532
hp6-755-19,2019-08-27T12:00:00Z,16.6,83.4,0,65,100,275,NA,276,60,468
hp6-755-19,2019-08-27T18:00:00Z,16.6,83.4,0,85,60,195,NA,208,0,404
hp6-755-19,2019-08-28T00:00:00Z,58.3,41.7,0,73,24,62,NA,120,60,276
hp6-755-19,2019-08-28T06:00:00Z,25.2,74.8,0,81,42,105,NA,192,0,308
hp6-755-19,2019-08-28T12:00:00Z,23.7,76.3,0,77,68,210,NA,216,0,356
hp6-755-19,2019-08-28T18:00:00Z,22.9,77.1,0,69,70,275,NA,240,60,532
hp6-755-19,2019-08-29T00:00:00Z,39.4,60.6,0,58,38,74,NA,224,60,324
hp6-755-19,2019-08-29T06:00:00Z,21.3,78.7,0,77,54,265,NA,224,60,532
hp6-755-19,2019-08-29T12:00:00Z,18.2,81.8,0,65,110,225,NA,276,60,388
hp6-755-19,2019-08-29T18:00:00Z,16.6,83.4,0,81,74,200,NA,224,60,484
hp6-755-19,2019-08-30T00:00:00Z,28.4,71.6,0,85,40,90,NA,176,120,420
hp6-755-19,2019-08-30T06:00:00Z,16.6,83.4,0,81,58,205,NA,224,60,404
hp6-755-19,2019-08-30T12:00:00Z,15.8,84.2,0,77,68,135,NA,232,60,372
hp6-755-19,2019-08-30T18:00:00Z,16.6,83.4,0,81,66,160,NA,216,60,324
hp6-755-19,2019-08-31T00:00:00Z,48.9,51.1,0,56,32,90,NA,192,60,404
hp6-755-19,2019-08-31T06:00:00Z,26.8,73.2,0,97,34,94,NA,160,60,260
hp6-755-19,2019-08-31T12:00:00Z,22.1,77.9,0,113,42,165,NA,144,0,340
hp6-755-19,2019-08-31T18:00:00Z,17.4,82.6,0,81,66,140,NA,216,60,404
hp6-755-19,2019-09-01T00:00:00Z,27.6,72.4,0,77,34,82,NA,192,60,452
hp6-755-19,2019-09-01T06:00:00Z,19.7,80.3,0,85,52,100,NA,200,0,404
hp6-755-19,2019-09-01T12:00:00Z,22.9,77.1,0,93,58,245,NA,184,60,628
hp6-755-19,2019-09-01T18:00:00Z,18.2,81.8,0,73,86,170,NA,240,0,340
hp6-755-19,2019-09-02T00:00:00Z,23.7,76.3,0,109,24,60,NA,144,0,192
hp6-755-19,2019-09-02T06:00:00Z,19.7,80.3,0,77,66,165,NA,216,0,356
hp6-755-19,2019-09-02T12:00:00Z,21.3,78.7,0,65,155,220,NA,260,60,340
hp6-755-19,2019-09-02T18:00:00Z,19.7,80.3,0,85,90,190,NA,200,60,340
hp6-755-19,2019-09-03T00:00:00Z,37.1,62.9,0,81,32,90,NA,160,60,404
hp6-755-19,2019-09-03T06:00:00Z,16.6,83.4,0,77,74,185,NA,232,60,372
hp6-755-19,2019-09-03T12:00:00Z,16.6,83.4,0,65,130,185,NA,276,0,372
hp6-755-19,2019-09-03T18:00:00Z,16.6,83.4,0,69,120,160,NA,260,0,308
hp6-755-19,2019-09-04T00:00:00Z,31.5,68.5,0,81,32,82,NA,176,60,372
hp6-755-19,2019-09-04T06:00:00Z,15.8,84.2,0,77,60,140,NA,232,60,420
hp6-755-19,2019-09-04T12:00:00Z,18.2,81.8,0,60,140,200,NA,292,60,404
hp6-755-19,2019-09-04T18:00:00Z,18.9,81.1,0,89,72,195,NA,200,0,324
hp6-755-19,2019-09-05T00:00:00Z,45.7,54.3,0,60,34,215,NA,192,60,388
hp6-755-19,2019-09-05T06:00:00Z,31.5,68.5,0,77,48,150,NA,192,0,340
hp6-755-19,2019-09-06T12:00:00Z,16.6,83.4,0,65,115,185,NA,276,60,372
hp6-755-19,2019-09-06T18:00:00Z,17.4,82.6,0,69,100,140,NA,248,0,308
hp6-755-19,2019-09-08T00:00:00Z,12.6,87.4,0,38,62,78,NA,324,0,388
hp6-755-19,2019-09-08T06:00:00Z,15,85,0,65,90,170,NA,276,60,420
hp6-755-19,2019-09-09T00:00:00Z,43.4,56.6,0,42,38,94,NA,224,60,500
hp6-755-19,2019-09-09T06:00:00Z,27.6,72.4,0,73,52,125,NA,208,0,308
hp6-755-19,2019-09-09T12:00:00Z,17.4,82.6,0,65,145,185,NA,276,0,324
hp6-755-19,2019-09-09T18:00:00Z,17.4,82.6,0,77,80,210,NA,224,0,404
hp6-755-19,2019-09-10T00:00:00Z,34.7,65.3,0,58,38,96,NA,232,120,484
hp6-755-19,2019-09-10T06:00:00Z,18.2,81.8,0,85,52,92,NA,216,60,516
hp6-755-19,2019-09-10T12:00:00Z,22.1,77.9,0,69,120,170,NA,232,0,308
hp6-755-19,2019-09-10T18:00:00Z,21.3,78.7,0,81,86,150,NA,208,0,260
hp6-755-19,2019-09-11T00:00:00Z,22.9,77.1,0,73,38,125,NA,224,60,436
hp6-755-19,2019-09-11T06:00:00Z,21.3,78.7,0,73,70,150,NA,232,60,468
hp6-755-19,2019-09-11T12:00:00Z,19.7,80.3,0,65,145,175,NA,276,0,308
hp6-755-19,2019-09-11T18:00:00Z,18.2,81.8,0,73,92,175,NA,240,60,468
hp6-755-19,2019-09-13T12:00:00Z,16.6,83.4,0,58,145,230,NA,308,0,388
hp6-755-19,2019-09-13T18:00:00Z,15.8,84.2,0,69,96,145,NA,260,0,324
hp6-755-19,2019-09-15T18:00:00Z,40.2,59.8,0,44,42,120,NA,112,60,260
hp6-755-19,2019-09-16T00:00:00Z,33.9,66.1,0,81,20,48,NA,168,0,324
hp6-755-19,2019-09-16T06:00:00Z,30,70,0,109,34,120,NA,136,60,340
hp6-755-19,2019-09-16T12:00:00Z,31.5,68.5,0,73,98,115,NA,200,0,292
hp6-755-19,2019-09-16T18:00:00Z,32.3,67.7,0,101,62,130,NA,144,60,240
hp6-755-19,2019-09-17T00:00:00Z,70.1,29.9,0,50,18,32,NA,120,60,276
hp6-755-19,2019-09-17T06:00:00Z,33.9,66.1,0,117,34,88,NA,120,60,372
hp6-755-19,2019-09-17T12:00:00Z,20.5,79.5,0,85,82,170,NA,200,0,340
hp6-756-19,2019-03-25T12:00:00Z,36.3,2.3,61.4,12,9,20,NA,24,0,96
hp6-756-19,2019-03-25T18:00:00Z,82,9.4,8.6,54,12,30,NA,32,0,120
hp6-756-19,2019-03-26T00:00:00Z,33.1,5.5,61.4,16,20,34,NA,64,0,120
hp6-756-19,2019-03-26T06:00:00Z,81.9,18.1,0,69,20,68,NA,56,0,152
hp6-756-19,2019-03-26T12:00:00Z,30.8,1.5,67.7,8,18,40,NA,48,0,128
hp6-756-19,2019-03-26T18:00:00Z,45,8.6,46.4,34,18,58,NA,48,0,168
hp6-756-19,2019-03-27T00:00:00Z,91.4,3.1,5.5,14,16,34,NA,48,0,112
hp6-756-19,2019-03-27T06:00:00Z,68.6,10.2,21.2,36,20,64,NA,56,0,176
hp6-756-19,2019-03-28T00:00:00Z,94.5,0,5.5,4,14,30,NA,32,0,88
hp6-756-19,2019-03-28T06:00:00Z,70.1,29.9,0,77,28,94,NA,80,0,168
hp6-756-19,2019-03-28T12:00:00Z,76.5,10.2,13.3,42,18,76,NA,48,0,160
hp6-756-19,2019-03-28T18:00:00Z,79.6,20.4,0,69,24,72,NA,64,0,160
hp6-756-19,2019-03-29T12:00:00Z,65.4,34.6,0,58,60,86,NA,120,0,184
hp6-756-19,2019-03-29T18:00:00Z,62.3,37.7,0,77,50,80,NA,104,0,184
hp6-756-19,2019-03-30T00:00:00Z,97.7,2.3,0,20,12,34,NA,24,0,64
hp6-756-19,2019-03-30T06:00:00Z,92.2,7.8,0,32,20,58,NA,48,0,144
hp6-756-19,2019-03-30T12:00:00Z,3.2,0,96.8,0,58,58,NA,120,0,120
hp6-756-19,2019-03-30T18:00:00Z,37.2,12.5,50.3,46,22,64,NA,56,0,200
hp6-756-19,2019-03-31T00:00:00Z,96.1,3.9,0,16,24,52,NA,56,0,128
hp6-756-19,2019-03-31T06:00:00Z,85.1,14.9,0,62,18,64,NA,48,0,176
hp6-756-19,2019-04-01T00:00:00Z,52.1,7,40.9,22,22,48,NA,72,60,200
hp6-756-19,2019-04-01T06:00:00Z,56.8,28.3,14.9,73,28,50,NA,80,0,184
hp6-756-19,2019-04-01T12:00:00Z,67,33,0,81,24,46,NA,88,0,208
hp6-756-19,2019-04-01T18:00:00Z,52.8,47.2,0,77,40,56,NA,128,0,216
hp6-756-19,2019-04-02T00:00:00Z,64.6,35.4,0,85,22,42,NA,88,0,200
hp6-756-19,2019-04-02T06:00:00Z,55.2,44.8,0,85,30,50,NA,104,0,224
hp6-756-19,2019-04-02T12:00:00Z,61.5,38.5,0,153,18,36,NA,56,0,160
hp6-756-19,2019-04-02T18:00:00Z,75.6,24.4,0,117,12,34,NA,40,0,152
hp6-756-19,2019-04-03T00:00:00Z,95.3,4.7,0,20,14,20,NA,56,0,120
hp6-756-19,2019-04-03T06:00:00Z,65.4,34.6,0,81,28,42,NA,88,0,168
hp6-756-19,2019-04-03T12:00:00Z,37.1,18.1,44.8,58,22,58,NA,64,0,152
hp6-756-19,2019-04-03T18:00:00Z,50.4,49.6,0,125,28,84,NA,80,0,200
hp6-756-19,2019-04-04T12:00:00Z,59.9,40.1,0,69,42,60,NA,120,60,208
hp6-756-19,2019-04-04T18:00:00Z,47.4,45.6,7,69,48,68,NA,144,60,248
hp6-756-19,2019-04-05T00:00:00Z,0,0,100,0,0,0,NA,0,0,0
hp6-756-19,2019-04-05T06:00:00Z,0,0,100,0,0,0,NA,0,0,0
hp6-756-19,2019-04-05T12:00:00Z,0,0,100,0,0,0,NA,0,0,0
hp6-756-19,2019-04-05T18:00:00Z,0,0,100,0,0,0,NA,0,0,0
hp6-756-19,2019-04-06T00:00:00Z,0,0,100,0,0,0,NA,0,0,0
hp6-756-19,2019-04-06T06:00:00Z,0,0,100,0,0,0,NA,0,0,0
hp6-756-19,2019-04-06T12:00:00Z,31.6,25.1,43.3,85,20,44,NA,56,0,176
hp6-756-19,2019-04-06T18:00:00Z,63,37,0,137,20,46,NA,56,0,160
hp6-756-19,2019-04-07T00:00:00Z,59.1,40.9,0,89,26,90,NA,96,0,224
hp6-756-19,2019-04-07T06:00:00Z,44.1,55.9,0,101,36,120,NA,112,0,260
hp6-756-19,2019-04-07T12:00:00Z,37.1,62.9,0,89,50,125,NA,152,0,324
hp6-756-19,2019-04-07T18:00:00Z,42.6,57.4,0,89,52,140,NA,136,60,276
hp6-756-19,2019-04-08T12:00:00Z,39.4,60.6,0,81,60,140,NA,152,0,260
hp6-756-19,2019-04-08T18:00:00Z,37.1,62.9,0,97,50,100,NA,136,0,260
hp6-756-19,2019-04-09T00:00:00Z,48.9,51.1,0,97,26,130,NA,112,0,260
hp6-756-19,2019-04-09T06:00:00Z,33.9,66.1,0,101,42,150,NA,136,60,292
hp6-756-19,2019-04-09T12:00:00Z,25.2,74.8,0,105,46,94,NA,152,0,240
hp6-756-19,2019-04-09T18:00:00Z,30.8,69.2,0,97,50,130,NA,152,0,260
hp6-756-19,2019-04-10T00:00:00Z,75.6,24.4,0,62,22,105,NA,80,0,192
hp6-756-19,2019-04-10T06:00:00Z,65.4,34.6,0,93,22,94,NA,72,60,276
hp6-756-19,2019-04-10T12:00:00Z,33.9,66.1,0,117,34,120,NA,112,60,276
hp6-756-19,2019-04-10T18:00:00Z,33.9,66.1,0,113,50,115,NA,128,60,276
hp6-756-19,2019-04-11T00:00:00Z,88.2,11.8,0,26,22,78,NA,96,0,260
hp6-756-19,2019-04-11T06:00:00Z,44.9,55.1,0,85,38,120,NA,136,60,292
hp6-756-19,2019-04-11T12:00:00Z,23.7,76.3,0,93,60,130,NA,168,0,308
hp6-756-19,2019-04-11T18:00:00Z,29.2,70.8,0,101,50,130,NA,144,0,292
hp6-756-19,2019-04-12T00:00:00Z,57.5,42.5,0,85,18,84,NA,104,0,208
hp6-756-19,2019-04-12T06:00:00Z,48.9,51.1,0,137,20,50,NA,80,0,232
hp6-756-19,2019-04-12T12:00:00Z,25.2,74.8,0,109,38,56,NA,144,0,260
hp6-756-19,2019-04-12T18:00:00Z,51.2,48.8,0,169,18,94,NA,56,60,260
hp6-756-19,2019-04-13T00:00:00Z,35.5,64.5,0,105,20,42,NA,128,0,224
hp6-756-19,2019-04-13T06:00:00Z,33.1,66.9,0,117,36,98,NA,120,0,260
hp6-756-19,2019-04-13T12:00:00Z,44.9,55.1,0,113,38,110,NA,104,60,308
hp6-756-19,2019-04-13T18:00:00Z,66.2,33.8,0,185,12,44,NA,32,0,184
hp6-756-19,2019-04-14T00:00:00Z,39.4,60.6,0,109,18,32,NA,120,60,260
hp6-756-19,2019-04-14T06:00:00Z,50.4,49.6,0,173,14,36,NA,56,0,260
hp6-756-19,2019-04-14T12:00:00Z,31.5,68.5,0,161,22,36,NA,88,0,224
hp6-756-19,2019-04-14T18:00:00Z,36.3,63.7,0,101,36,110,NA,136,60,260
hp6-756-19,2019-04-15T00:00:00Z,44.1,55.9,0,97,18,110,NA,120,0,276
hp6-756-19,2019-04-15T06:00:00Z,59.1,40.9,0,141,14,110,NA,64,60,292
hp6-756-19,2019-04-15T12:00:00Z,52,48,0,189,10,70,NA,32,0,216
hp6-756-19,2019-04-15T18:00:00Z,49.7,50.3,0,153,18,88,NA,64,60,292
hp6-756-19,2019-04-16T00:00:00Z,26.8,73.2,0,85,26,46,NA,184,60,308
hp6-756-19,2019-04-16T06:00:00Z,32.3,67.7,0,145,20,84,NA,96,60,308
hp6-756-19,2019-04-16T12:00:00Z,23.7,76.3,0,109,38,76,NA,144,0,260
hp6-756-19,2019-04-16T18:00:00Z,26,74,0,93,48,125,NA,168,0,276
hp6-756-19,2019-04-17T00:00:00Z,21.3,78.7,0,85,30,105,NA,192,0,308
hp6-756-19,2019-04-17T06:00:00Z,22.9,77.1,0,85,54,150,NA,192,0,340
hp6-756-19,2019-04-17T12:00:00Z,20.5,79.5,0,81,80,98,NA,208,0,260
hp6-756-19,2019-04-17T18:00:00Z,29.2,70.8,0,77,74,125,NA,192,0,308
hp6-756-19,2019-04-18T00:00:00Z,48.1,51.9,0,121,16,86,NA,88,0,292
hp6-756-19,2019-04-18T06:00:00Z,29.2,70.8,0,97,40,98,NA,152,60,308
hp6-756-19,2019-04-18T12:00:00Z,37.1,62.9,0,93,46,150,NA,144,60,292
hp6-756-19,2019-04-18T18:00:00Z,28.4,71.6,0,97,58,110,NA,160,0,240
hp6-756-19,2019-04-19T00:00:00Z,67.8,32.2,0,89,18,90,NA,80,0,200
hp6-756-19,2019-04-19T06:00:00Z,29.2,70.8,0,93,48,100,NA,160,60,308
hp6-756-19,2019-04-19T12:00:00Z,66.3,26.7,7,65,34,98,NA,88,60,216
hp6-756-19,2019-04-19T18:00:00Z,42.6,57.4,0,89,40,94,NA,136,60,356
hp6-756-19,2019-04-20T12:00:00Z,28.4,48,23.6,62,42,74,NA,160,60,356
hp6-756-19,2019-04-20T18:00:00Z,55.2,44.8,0,81,40,125,NA,120,60,324
hp6-756-19,2019-04-21T00:00:00Z,11.1,0,88.9,0,120,120,NA,192,0,192
hp6-756-19,2019-04-21T06:00:00Z,34.8,33,32.2,56,40,125,NA,120,60,308
hp6-756-19,2019-04-21T12:00:00Z,50.5,42.5,7,81,32,105,NA,112,60,340
hp6-756-19,2019-04-21T18:00:00Z,31.5,68.5,0,101,34,115,NA,144,0,324
hp6-756-19,2019-04-22T00:00:00Z,68.6,31.4,0,56,28,76,NA,120,0,192
hp6-756-19,2019-04-22T06:00:00Z,43.4,56.6,0,81,44,135,NA,152,60,372
hp6-756-19,2019-04-22T12:00:00Z,30.8,69.2,0,97,54,125,NA,152,60,276
hp6-756-19,2019-04-22T18:00:00Z,52.8,47.2,0,133,24,115,NA,72,60,356
hp6-756-19,2019-04-23T00:00:00Z,47.3,52.7,0,89,28,78,NA,128,60,308
hp6-756-19,2019-04-23T06:00:00Z,41.8,58.2,0,65,52,125,NA,184,60,292
hp6-756-19,2019-04-23T12:00:00Z,41.8,58.2,0,89,50,120,NA,136,60,240
hp6-756-19,2019-04-23T18:00:00Z,36.3,61.4,2.3,117,28,110,NA,112,60,372
hp6-756-19,2019-04-24T00:00:00Z,0,0,100,0,0,0,NA,0,0,0
hp6-756-19,2019-04-24T06:00:00Z,35.5,61.4,3.1,85,36,100,NA,152,60,356
hp6-756-19,2019-04-24T12:00:00Z,30.8,69.2,0,77,68,200,NA,184,60,356
hp6-756-19,2019-04-24T18:00:00Z,28.4,71.6,0,93,46,145,NA,160,60,324
hp6-756-19,2019-04-25T00:00:00Z,33.1,66.9,0,65,52,210,NA,216,60,372
hp6-756-19,2019-04-25T06:00:00Z,30,70,0,77,64,150,NA,192,60,308
hp6-756-19,2019-04-25T12:00:00Z,22.1,77.9,0,73,94,140,NA,232,0,276
hp6-756-19,2019-04-25T18:00:00Z,39.4,60.6,0,81,56,135,NA,160,60,308
hp6-756-19,2019-04-27T00:00:00Z,0,0,100,0,0,0,NA,0,0,0
hp6-756-19,2019-04-27T06:00:00Z,20.6,44.8,34.6,60,68,155,NA,160,60,292
hp6-756-19,2019-04-28T12:00:00Z,35.5,64.5,0,189,14,78,NA,56,0,176
hp6-756-19,2019-04-28T18:00:00Z,33.1,66.9,0,189,18,88,NA,72,0,324
hp6-756-19,2019-04-29T00:00:00Z,26,74,0,89,36,92,NA,176,60,292
hp6-756-19,2019-04-29T06:00:00Z,29.2,70.8,0,133,28,86,NA,112,60,276
hp6-756-19,2019-04-30T12:00:00Z,22.9,77.1,0,73,105,120,NA,224,0,276
hp6-756-19,2019-04-30T18:00:00Z,22.9,77.1,0,85,86,120,NA,192,0,292
hp6-756-19,2019-05-01T00:00:00Z,30,70,0,89,32,68,NA,168,60,356
hp6-756-19,2019-05-01T06:00:00Z,23.7,76.3,0,85,68,130,NA,192,60,308
hp6-756-19,2019-05-02T12:00:00Z,22.1,77.9,0,85,84,110,NA,192,0,248
hp6-756-19,2019-05-02T18:00:00Z,21.3,78.7,0,85,74,110,NA,200,0,260
hp6-756-19,2019-05-03T00:00:00Z,36.3,63.7,0,89,32,54,NA,152,0,260
hp6-756-19,2019-05-03T06:00:00Z,26.8,73.2,0,93,56,210,NA,160,60,340
hp6-756-19,2019-05-04T12:00:00Z,19.7,80.3,0,89,90,110,NA,200,0,292
hp6-756-19,2019-05-04T18:00:00Z,28.4,71.6,0,81,70,165,NA,184,0,260
hp6-756-19,2019-05-06T00:00:00Z,40.2,59.8,0,93,34,145,NA,136,60,324
hp6-756-19,2019-05-06T06:00:00Z,30.8,69.2,0,85,54,160,NA,176,0,324
hp6-756-19,2019-05-07T00:00:00Z,50.4,49.6,0,77,30,58,NA,136,60,276
hp6-756-19,2019-05-07T06:00:00Z,25.2,74.8,0,85,66,165,NA,192,60,292
hp6-756-19,2019-05-07T12:00:00Z,19.7,80.3,0,73,98,125,NA,232,0,276
hp6-756-19,2019-05-07T18:00:00Z,22.1,77.9,0,97,54,90,NA,168,0,292
hp6-756-19,2019-05-08T00:00:00Z,52.8,47.2,0,105,22,205,NA,96,60,324
hp6-756-19,2019-05-08T06:00:00Z,39.4,60.6,0,97,34,96,NA,128,60,248
hp6-756-19,2019-05-08T12:00:00Z,18.9,81.1,0,85,76,115,NA,200,0,260
hp6-756-19,2019-05-08T18:00:00Z,18.2,81.8,0,81,74,96,NA,216,0,260
hp6-756-19,2019-05-09T00:00:00Z,45.7,54.3,0,85,28,68,NA,128,60,292
hp6-756-19,2019-05-09T06:00:00Z,30,70,0,89,52,160,NA,168,60,292
hp6-756-19,2019-05-09T12:00:00Z,21.3,78.7,0,69,98,125,NA,248,0,340
hp6-756-19,2019-05-09T18:00:00Z,21.3,78.7,0,77,78,105,NA,216,0,276
hp6-756-19,2019-05-10T00:00:00Z,63,37,0,93,16,66,NA,80,60,308
hp6-756-19,2019-05-10T06:00:00Z,39.4,60.6,0,105,38,130,NA,120,0,260
hp6-756-19,2019-05-11T00:00:00Z,39.4,60.6,0,85,32,62,NA,144,60,292
hp6-756-19,2019-05-11T06:00:00Z,51.2,48.8,0,189,16,130,NA,48,0,260
hp6-756-19,2019-05-13T00:00:00Z,79.6,20.4,0,58,16,58,NA,72,60,260
hp6-756-19,2019-05-13T06:00:00Z,52.8,47.2,0,109,24,120,NA,88,60,260
